Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-IB-7885-01A-11R-2156-07	0.132284635581008	0	0	0.133115196743465	0	0.279327340498177	0.0501620814459156	0	0.0169056791992865	0	0	0.00676093414046168	0.0232186732422798	0.109587128968541	0	0.1685110259708	0.00518625826586402	0.0465105824000917	0	0.00181719285912605	0	0.0266132706849842	9999	0.18626147964887	1.01249004038124
TCGA-IB-7645-01A-22R-2204-07	0.109347107509551	0	0	0.0124036601111274	0	0.307331693177342	0.0290468424604475	0	0	0	0.0473603023400641	0	0.0328499172264234	0.124651924091091	0.0460501286843018	0.250017846620686	0.00934990076091967	0.0116703871080316	0.0106363915130881	0	0	0.00928389839692653	9999	0.240119241122953	0.985727696677396
TCGA-IB-AAUU-01A-11R-A37L-07	0.0441197142693735	0	0.000691291226367148	0.0325528853671995	0	0.228877942721048	0.00844438123953647	0	0	0	0	0.0525694779618332	0.242054834543297	0.118471565212529	0	0.115241944379971	0.025190609931159	0.0588712827074779	0.0729140704402088	0	0	0	9999	0.104154627136502	1.03638255000925
TCGA-HZ-8637-01A-11R-2404-07	0.127926396882944	0	0	0.058130129343063	0	0.206677985127585	0.0306699330287738	0	0.00670863583971275	0	0.0423786066972913	0	0.0229550933061819	0.118266479139199	0.147715218476373	0.169760173446067	0.00576477844818913	0	0.0556068840698882	0	0	0.00743968619473187	9999	0.252556291112393	0.982181092451159
TCGA-2J-AAB8-01A-12R-A41B-07	0.111682211052105	0	0	0.0385722549705566	0	0.305271796514906	0	0.0163208965650698	0.0148801810879089	0	0.0223707811362598	0	0.00532380950116904	0.117061731579534	0.0286824406201466	0.304359531249006	0.000875912944688595	0.0256597008650109	0.00893875191363832	0	0	0	9999	0.161506037030295	1.02340163243354
TCGA-3A-A9IJ-01A-11R-A39D-07	0.0781375105758133	0	0	0.0115087253547759	0	0.174981532820986	0	0.0362323762119342	0	0	0	0.0996252318292299	0.0557032976476849	0	0	0.415301601909873	0	0.00318604115358295	0	0.125323682496119	0	0	9999	-0.0409640745571502	1.11438039797956
TCGA-OE-A75W-01A-12R-A32O-07	0.166812437783965	0	0.00722485368334977	0.112876391241849	0	0.283272266651094	0.00247946674710208	0	0.00214410231656258	0	0	0.0199701385863856	0.0490029734847363	0.190301214119707	0.0415423550290793	0.088553375624618	0	0.0122951546803858	0	0.0235252700511658	0	0	9999	0.221500527965134	0.999159150890891
TCGA-IB-AAUO-01A-12R-A38C-07	0.00509172972727548	0.00299877715083885	0	0.0333847582637902	0	0.213130802183306	0	0.0108034188592954	0.0528902104951665	0	0	0.115635968547664	0.027277865036351	0.0409870425650541	0.0194432442739121	0.213326968807689	0.0064170898057731	0.152272560928715	0.0988484985691226	0	0	0.00749106478604615	9999	0.0876487277228476	1.05073011259276
TCGA-IB-A5SS-01A-11R-A32O-07	0.063840725689879	0	0.000846822761334997	0.00836234136518702	0	0.135872153464217	0	0	0.0205436437481312	0	0.0235386017905791	0.0011016856620279	0.0266103548918262	0.313419159493557	0.0093753709480525	0.284734963090461	0	0.0481419319278218	0.0486089407916491	0	0	0.0150033043752768	9999	0.237784373289528	1.00227321691428
TCGA-PZ-A5RE-01A-11R-A32O-07	0.0352751409043253	0	0	0.00274320343926014	0	0.153508007988065	0.000743041400084649	0	0.021229172327505	0	0.0262912656048054	0	0	0.263581328304421	0.00536214556030724	0.358099523479021	0.0581452563505531	0.0198884938055214	0.0509169897671785	0	0	0.00421643106895191	9999	0.261517567241692	0.991926893872281
TCGA-US-A77J-01A-11R-A32O-07	0.485850340349819	0	0.0907155430717542	0.0557115053266081	0	0.108815360827149	0.0151999180610777	0.000731359763980295	0	0	0.0217623102128034	0	0.00930375719002499	0.0570211841004098	0.0182075267363347	0.105613942687817	0.0240321693756151	0.00162549262979964	0.00540958966680611	0	0	0	9999	0.658886968079957	0.752939459262963
TCGA-HZ-7919-01A-11R-2156-07	0.104744704785935	0	0.00767153284991099	0.0969193062949873	0	0.308784519828689	0.0317153519064913	0.0105103908756899	0	0	0	0.0242035837610321	0.052392401328466	0.0383500018598939	0.0284374510342771	0.0897156411924617	0.0140079198330012	0.0363163848247335	0.156230809624431	0	0	0	9999	0.157523126339297	1.0182170818894
TCGA-HV-A5A6-01A-11R-A26U-07	0.110737375869848	0	0.00506639985344586	0.0447480887353598	0	0.220261864485495	0	0.00351068418572958	0.000199428183888945	0	0	0.0155421901962326	0.00108389672056271	0.521575251940171	0.0218448355770192	0.0297885880077557	0	0.0034758977534422	0	0.022165498491049	0	0	9999	0.190099712336833	1.04697038510062
TCGA-IB-AAUT-01A-11R-A37L-07	0.141151782543412	0	0.015525877532175	0.0882363120488088	0	0.334676405389091	0.0121766150836226	0	0	0	0.0304561096150165	0	0.00690860508737032	0.080000180730171	0.0368596704441042	0.182762015434284	0.0416359712831361	0	0.0296104548088083	0	0	0	9999	0.245607204276337	0.985407488872255
TCGA-FB-AAQ3-01A-11R-A41B-07	0.0193231468640666	0.0269511475559546	0	0.0632922601348572	0	0.179436638611596	0	0.000767109936025384	0.00924073186377458	0	0.0274214157102106	0	0.035987048998297	0.139619500311957	0.0688038902016149	0.323710798492783	0	0.0569217557755394	0.0485245555433244	0	0	0	9999	0.128026484889743	1.03630716231233
TCGA-YH-A8SY-01A-11R-A37L-07	0.0545514306721851	0	0	0.00929457331045947	0	0.308636085658539	0	0	0.0270770552146395	0	0.0403934649340689	0	0	0.273142686642026	0.00575776568985604	0.224299054127332	0	0.035683449764471	0.0196101149527465	0	0	0.0015543190336772	9999	0.143152711796591	1.04029112335943
TCGA-XN-A8T3-01A-11R-A36G-07	0.120162907906352	0	0.0049107974263328	0.0994888575238694	0	0.241375688296103	0	0	0	0	0.0163754924223091	0	0.00393046613778466	0.113736781071719	0.0740736712292109	0.254130985035262	0.031029482938074	0	0.0407848700129835	0	0	0	9999	0.213510832814318	0.997490710602893
TCGA-FB-AAPY-01A-11R-A41B-07	0.158977883892385	0	0	0.0583002843680352	0	0.260250321757374	0	0	0.0279794003050434	0	0.0205633117942234	0	0.0175721512756082	0.0833965149090155	0.0244732400913364	0.260430874872374	0.0296305293063573	0.0319377079070869	0.0264877795211618	0	0	0	9999	0.329281955498479	0.947428647734404
TCGA-H6-A45N-11A-12R-A26U-07	0.353700544950091	0.209900094959562	0	0.125881545198638	0	0.110570579955336	0	0	0	0	0.0744426191773795	0	0.0355890138730408	0.0207606837738251	0.0154234233898793	0.0537314947222484	0	0	0	0	0	0	9999	0.680848526763107	0.734955263269636
TCGA-3A-A9IO-01A-11R-A38C-07	0.276078679121439	0	0.0170655653078948	0.0312104356863099	0	0.16469261961995	0	0	0.0131661800516468	0	0.0628165243800267	0.0211976242164748	0	0.128718529422443	0	0.160084769253205	0	0.0569730603914554	0.0679960125491544	0	0	0	9999	-0.0227813574933487	1.09826978603478
TCGA-HV-A5A3-11A-11R-A26U-07	0.100688084597846	0	0.000311929479527919	0.0437530651120997	0	0.229901824300628	0	0	0.0158067326875142	0	0.0180771717562876	0.0146870911071343	0.0704097324375607	0.088497489929269	0.0476157025562439	0.288680138172474	0.0402413201153839	0	0.0378253193673084	0	0	0.00350439838072193	9999	0.30338589623075	0.95763444100689
TCGA-2J-AAB6-01A-11R-A41B-07	0.0744012913675816	0	0	0.0387139857313954	0	0.284257217040755	0	0.00384162318799265	0.00311943226370396	0	0	0.0165649691903552	0.0779079407281284	0.326220074115493	0.0202859727299257	0.124811864381736	0	0.0235271846739397	0.00124296979930174	0	0.00510547478969118	0	9999	0.156591802750304	1.03555715251106
TCGA-IB-7890-01A-12R-2204-07	0.105848038421711	0	0.00903173201799073	0.0202610450937083	0	0.195728294366317	0	0.00364125074781408	0.00614944144406937	0	0	0.0189901402913533	0.0364800983118066	0.360808319575985	0	0.163110091025527	0	0	0.079951548703718	0	0	0	9999	0.277155230852893	0.980748937596213
TCGA-HZ-8005-01A-11R-2204-07	0.0632520673225472	0	0.00359953835569533	0.0310292818411388	0	0.158853733450144	0.00971369159871232	0.00103950425911941	4.34135275397424e-05	0	0.0786219960638318	0	0.0045462550998758	0.195445625477914	0.16769827051098	0.23153074504825	0	0	0.0546258774442516	0	0	0	9999	0.215547542513083	1.00698458762022
TCGA-IB-A5SP-01A-11R-A32O-07	0.133597189016598	0	0.00632366595487184	0.0357211342844821	0	0.26360911225715	0	0	0.0355034277084864	0	0	0.0585932897309645	0.0233042777248536	0.149205176343736	0.00637919554871539	0.198614386710093	0	0.0247143634602053	0.0644347812598435	0	0	0	9999	0.0578358513613749	1.05969819562465
TCGA-HZ-7924-01A-11R-2156-07	0.157397466798132	0	0.030168781661198	0.0352399484636306	0	0.263242233925923	0.00448584974572985	0	0	0	0.0355555181100805	0	0.0203290413496707	0	0.0104943672158551	0.231958229585715	0	0.0231824273871708	0.183453829505931	0	0	0.00449230625096369	9999	0.238079350428666	0.983726925440912
TCGA-F2-7276-01A-11R-2156-07	0.185370334868269	0	0.00053848514564419	0.0155601939654638	0	0.258738510056889	0.0272678882016074	0	0	0	0.0636955900418495	0	0.0154176827085681	0.264944599114819	0.0501960335876697	0.0947706638411443	0	0	0.0155604243770781	0	0	0.00793959409099835	9999	0.329854086034121	0.949845631611929
TCGA-2J-AABR-01A-11R-A41B-07	0.153453951055085	0	0.00491293077389112	0.057399240673533	0	0.339201670206823	0.027938350607905	0	0	0	0.0295428266754808	0	0.0250938437226135	0.0424524821976457	0.0527726210472598	0.170560111586383	0.0403066465665116	0.0192698598755673	0.0370954650113008	0	0	0	9999	0.246963794454315	0.982683366324656
TCGA-HZ-A9TJ-06A-11R-A41B-07	0.113352368579159	0	0	0.094612283835535	0	0.212072108068604	0	0	0	0	0.0283292014567291	0	0.0366831266048514	0.138166123628402	0.016324480435936	0.356327366541009	0	0	0	2.96621859843422e-05	0.00410327866379164	0	9999	0.059950929325631	1.06933628416734
TCGA-YB-A89D-11A-11R-A36G-07	0.0561100979371863	0	0	0.0239282593919386	0	0.139193550133901	0.0120803630887369	0	0.00194195290174408	0	0.0160786852097146	0.00177058068556984	0.0836654305362168	0.401440667222943	0	0.211389341969429	0	0.0459092144451017	0.00311321119070367	0	0	0.00337864528681463	9999	0.387122405401124	0.932102582674622
TCGA-2J-AAB4-01A-12R-A41B-07	0.06059706471102	0	0	0.0845740720161678	0	0.329806978591256	0	0	0	0	0	0.045788535846655	0.0804192219057617	0.122088904294418	0.05305606062923	0.117089741366355	0.0328536775896841	0.0191691240735839	0.0545566189758687	0	0	0	9999	0.0941164246910368	1.04606034637609
TCGA-HZ-A77Q-01A-11R-A36G-07	0.248785869258516	0	0	0.0931962367134328	0	0.16477024564165	0.026342963774927	0	0.00601144747054544	0	0	0.020885716570956	0.042706733058863	0.176472112460195	0	0.102030980047935	0	0.0280430437777367	0.0675490953246535	0	0.000911643039918296	0.0222939128606713	9999	0.422724691309253	0.905593960698927
TCGA-2L-AAQA-01A-21R-A38C-07	0.0821066904813134	0	0.00529295683672041	0.0501637920620671	0	0.255596012741907	0	0.0134196981941575	0.00253945975068109	0	0	0.057695117623189	0.0444776613384334	0.353283294971371	0	0.0636836909708958	0.0156498090899347	0.00435875908183374	0	0.0392240802152919	0.0125089766422034	0	9999	0.101224178531382	1.06297146795555
TCGA-HV-AA8X-01A-11R-A39D-07	0.155052818079856	0	0.0110168479540718	0.00753118929915752	0	0.126414029696446	0	0	0.0630732618617203	0	0.00927338883611888	0.000371964505169922	0	0.218248231205034	0.0186332436629607	0.202439343568345	0.00810610368908996	0.0262169385736187	0.153622639068411	0	0	0	9999	0.142041093289133	1.02741497641905
TCGA-IB-7652-01A-11R-2156-07	0.0859954273167923	0	0.0029913154184423	0.024342530166007	0	0.199959660583365	0.000757822476655425	0.00269533492296557	0.00206775605419581	0	0.0391882684299372	0	0.255326519220886	0.174292017235883	0	0.124433486050777	0	0.0117053360957155	0.0675537837839353	0	0.00869074224444401	0	9999	0.22972087611488	0.989785793323295
TCGA-HZ-7922-01A-11R-2156-07	0.134968331080437	0	0	0.0335005507307964	0	0.311821879723091	0.00336528583366957	0	0	0	0.0215168885690774	0	0.018608528094148	0.129686650476511	0.0720245012127707	0.142077697844717	0.0372280561235299	0.00330073103011423	0.076771931869946	0	0	0.015128967411192	9999	0.214791317826584	0.994025881948105
TCGA-S4-A8RO-01A-12R-A37L-07	0.11210067529407	0	0.00198883138553661	0	0	0.207889641278019	0	0	0.00426801129747575	0	0.0362895251819899	0.00560404300346026	0	0.303443759572459	0.0120509538614553	0.225411152998013	0	0	0.0909534061275212	0	0	0	9999	0.246054506376563	0.991653990425654
TCGA-IB-7893-01A-11R-2204-07	0.104051225146488	0	0.00879646132664487	0.0582435360759923	0	0.279925514967234	0	0.00129900166140552	0	0	0.00187725339531803	0	0.0324457273487353	0.328916344074013	0	0.125918090276437	0	0.0234594265572396	0.0294166718804184	0	0	0.00565074729007468	9999	0.24653181312433	0.993870776160922
TCGA-Z5-AAPL-01A-12R-A41B-07	0.33867264607806	0.178724565971886	0	0.0644316997925363	0.0138733852285101	0.200061502453762	0.0402317126051142	0	0	0	0.0457814715864057	0	0.00741222664979063	0.02533666880575	0.0135220938281212	0.043481113746391	0	0.0284709132536725	0	0	0	0	9999	0.72878014264509	0.699950968213335
TCGA-HZ-8003-01A-21R-2204-07	0.121042908010576	0	0	0.0373749763424037	0	0.311428116917555	0.0315246325579306	0	0	0	0.0228499213369222	0	0.0425025404188719	0.15420896420737	0.0551903975071214	0.158572300300118	0	0.00266220746873471	0.0618207750529805	0	0	0.000822259879415826	9999	0.257452638237017	0.977311263303925
TCGA-HZ-A49H-01A-11R-A26U-07	0.151550100529877	0	0.0101932106617899	0.123525740312378	0	0.375847882197783	0.0393012426649968	0	0	0	0	0.0112781896582477	0.0697005135933445	0.019522231555055	0.0317832352706491	0.100537741395557	0	0.018016893690386	0.0277068741560847	0.00604597977314008	0	0.014990164540711	9999	0.231791781447253	0.99713859261787
TCGA-3A-A9J0-01A-11R-A41B-07	0.163501150179322	0	0.00906595566839888	0.0743941251558582	0	0.177475198016624	0	0.0252131765436804	0.0225411345371523	0	0.0343525091742268	0.0191995941072781	0.0402340215923721	0.33705287677815	0	0.0899894538804869	0	0	0	0.00698080436645045	0	0	9999	0.199531064864266	1.01655231821254
TCGA-F2-7273-01A-11R-2156-07	0.0983216836904561	0	0.00127630426324183	0.0964906790190146	0	0.282356588142016	0.0286501026817391	0	0	0	0.0362413925856673	0	0.0297127095062713	0.0470811036363626	0.0166685625158633	0.227854635354947	0.0213394927478637	0.0291289931331506	0.0693510053828593	0	0	0.0155267473405477	9999	0.228660172267173	0.98784568215899
TCGA-3A-A9IU-01A-11R-A39D-07	0.119447672093452	0	0	0.0458251194365697	0	0.252622349513654	0	0.0189027191504304	0.0344074618800129	0	0	0.057935880405582	0.0287256774810439	0.363415536630767	0.00332501210377907	0.028985372263603	0	0.0170881373217241	0.0293190617193825	0	0	0	9999	0.182905771917811	1.02564410450733
TCGA-IB-7897-01A-21R-2204-07	0.157489320317785	0	0.010493301857029	0.125468054716895	0	0.334631342138933	0.0381524336337282	0	0	0	0.0210474364256877	0.00912046988894184	0.0978968841707016	0.0257480140612219	0.034109985407196	0.0562809744115587	0.00662409200483859	0.00511764416704926	0.0719308988977294	0	0.00588914790070512	0	9999	0.298350032089231	0.964198693371042
TCGA-S4-A8RM-01A-11R-A37L-07	0.1088997328665	0	0.00799318944408134	0	0	0.502992266647905	0.0187607370231836	0	0	0	0.0860857519008474	0	0.0226675698888142	0.00614742505548596	0.00664422284922604	0.176278788634647	0.0337394479391629	0.024304918810058	0.00521670689225701	0.000269242047830385	0	0	9999	0.0459421375053114	1.08183609129556
TCGA-2J-AABF-01A-31R-A41B-07	0.0983100813415236	0	0	0.066451120451429	0	0.228970861958508	0.00787961709652514	0	0	0	0.0224328806772282	0	0.0807788555373923	0.0870403141495849	0.0721746775354414	0.256933116344817	0.0277357348357419	0	0.0238821094895807	0	0	0.0274106305822277	9999	0.260764994790451	0.975705069577161
TCGA-IB-7654-01A-11R-2156-07	0.210045213262979	0	0	0.00910083662590684	0	0.238424148167795	0	0	0.0186158356125179	0	0.0238967841341632	0	0.00315108614046287	0.133478461328518	0.0592897570272414	0.23675607183091	0.0207247832819073	0	0.0465170225875976	0	0	0	9999	0.168817803108072	1.01688251012219
TCGA-3A-A9I9-01A-11R-A38C-07	0.087165313680091	0	0	0.0695729602437166	0	0.116616020176101	0	0	0.0151615194800727	0	0.0152629047683483	0.0100201858902371	0.0429877401411642	0.220796857924279	0.0195558966440595	0.350052059454391	0	0	0.0349380049917067	0	0	0.0178705366058328	9999	0.189051945302417	1.01873741180405
TCGA-IB-A5ST-01A-11R-A32O-07	0.42906371171669	0	0	0.0404784052028179	0	0.171865188010477	0.0110816682335754	0	0	0	0.0292241125273405	0	0.016108403642666	0.197404251206727	0.00397819481751301	0.0841256045197163	0	0.00664137236249083	0	0.000490932660331235	0	0.00953815509965424	9999	0.48850438072575	0.872786684732907
TCGA-F2-6879-01A-11R-2156-07	0.0366533985619378	0	0.000527345028275532	0.0215416595486134	0	0.331333144152669	0.000940078530001768	0.00616221029079012	0.000197257096556474	0	0.0376922741060572	0	0.0432761318412441	0.161283344321591	0.081084080865831	0.165861683240747	0.0408796726410984	0.0112934389990934	0.0610836784117754	0	0	0.000190602363718823	9999	0.0589606661614001	1.05996445928114
TCGA-IB-A6UG-01A-32R-A33R-07	0.305780784819616	0	0.0220259362881194	0.0586395127712579	0	0.208467370603258	0	0.0430373019991986	0	0	0	0.0609474914924849	0.0370984330316798	0.0823556317034642	0.00388474501172426	0.055821116124246	0	0.0325721727886861	0.089369503366265	0	0	0	9999	0.34044731090046	0.947385924862307
TCGA-US-A779-01A-11R-A32O-07	0.103085943495698	0	0	0.0163227162875551	0	0.217406344143593	0	0	0.0193711446665543	0	0	0.0924698194809743	0.0123787406340158	0.350726772328769	0.0154019125720888	0.059765709603201	0	0	0.11307089678755	0	0	0	9999	0.0493655731848774	1.07944133839843
TCGA-US-A77G-01A-11R-A32O-07	0.0560840886025033	0	0	0.0455456250902622	0	0.304276333538099	0	0	0	0	0	0.0693496739016891	0.0813359020382787	0.0968298229747619	0.0179170797210693	0.199079428125977	0.0154687434470233	0.0443017586757243	0.0698115438846115	0	0	0	9999	0.0217289355866387	1.07006590041626
TCGA-FB-AAQ0-01A-31R-A41B-07	0.252711536472019	0	0	0	0	0.374769741260738	0	0.00635458973207213	0.0369961065461924	0	0.0630211088369046	0.0441976341036048	0.0553698884053243	0.108319597949595	0	0.0169128123641375	0	0.0175378549733761	0	0.023809129356036	0	0	9999	0.00693995731354123	1.10615871208544
TCGA-IB-7646-01A-11R-2156-07	0.0871631257365243	0	0.00384753825927793	0.0271771236124118	0	0.1771457513935	0.0434304694650928	0	0	0	0.0296230728301056	0	0.0211139628377203	0.055858265991985	0.0728897201143498	0.280818105260379	0.00197678534712859	0.0896545102539075	0.0623671884801537	0	0	0.0469343804174631	9999	0.197352489684992	0.999734886470077
TCGA-HZ-8636-01A-21R-2404-07	0.104792121701713	0	0.00441394581540471	0.0596146761858143	0	0.273540373469928	0.0425515077963445	0	0	0	0	0	0.0778599656343529	0.13870785951948	0.000633445868834052	0.240518436156794	0	0.0349805939336272	0	0.0107835923473356	0.011603481570372	0	9999	0.25807748280484	0.978768805071479
TCGA-XD-AAUI-01A-42R-A41B-07	0.309510438188442	0	0	0.0708869473090376	0	0.203103728846952	0.0448509647990921	0.017168270049977	0.000460479968035841	0	0.08927532223276	0	0.0600434313636717	0.138670278729631	0.000141257033702301	0.0273573300071953	0	0.0225185617469406	0	0.016012989724563	0	0	9999	0.382713260751828	0.926922661711487
TCGA-2J-AABT-01A-11R-A41B-07	0.0547965491438767	0	0	0.0331672985916809	0	0.22320740254725	0.0272897169718456	0	0.00380980838535849	0	0.0420905999634344	0	0.0850393128392211	0.118270920079182	0.0238216153581918	0.337940700195782	0	0.0298606256992682	0.0207054502249091	0	0	0	9999	0.262922181468438	0.977333416656834
TCGA-2J-AABU-01A-11R-A41B-07	0.134444819749986	0	0	0.0674194693871927	0	0.289626556814637	0.00792162552629423	0	0.0107203024432158	0	0.0644097893833388	0	0.0143433025615821	0.126018822367996	0.0165860841204769	0.173855177464835	0.0292120233510094	0.00309390608872284	0.0623481207407126	0	0	0	9999	0.169357938224543	1.01465680898652
TCGA-HZ-8317-01A-11R-2404-07	0.111363500894551	0	0.0103870094999566	0.0254705163898266	0	0.247103788979036	0.012549904445504	0	0	0	0.0685830313549274	0	0.0739090096059166	0.0948667925888761	0.00492818404624274	0.206161065120478	0	0.0320285889621467	0.0257050782413775	0.0549890815167843	0	0.0319544483543764	9999	-0.00192580679348155	1.07488089756931
TCGA-RB-AA9M-01A-11R-A39D-07	0.158969173934555	0	0	0.0861767845559825	0	0.264199121348776	0	0	0.00590565624269553	0	0.0144968392829013	0	0.0507674894359041	0.0422342728765504	0.0367477976099804	0.270735374147947	0.0336014067350874	0.0214070541789357	0.0129273221911004	0	0	0.00183170745958438	9999	0.190859374825784	1.00642813686468
TCGA-2J-AABE-01A-12R-A41B-07	0.0685441498705538	0	0	0.0267861039257397	0	0.153222344604907	0	0.0179756023751779	0.0184220148858603	0	0.0152289924049857	0.0104059335146597	0.203890964613619	0.233691285614904	0	0.156801294936612	0.0435760588956353	0.0431674433306	0.00828781102674585	0	0	0	9999	0.210560234312302	1.00302827276121
TCGA-IB-AAUP-01A-11R-A37L-07	0.387911458909176	0.0296521317829367	0.0057179950243216	0.0435770192074746	0	0.288801014199796	0.0102505038729615	0	0	0	0.0301623907949232	0	0.0090220535537308	0.0741518693561605	0.0115656641812754	0.0955920323999389	0	0.00935200608641207	0.00424386063089296	0	0	0	9999	0.561733968432611	0.827120444291757
TCGA-FB-AAPZ-01A-11R-A41B-07	0.115536164149513	0	0	0.0217808346185905	0	0.308937871294804	0.0233384926416385	0	0	0	0.0477646741206121	0	0.0162282103726566	0.200905684246361	0.021540997077294	0.211553147901495	0	0.0111428230099129	0.0212711005671225	0	0	0	9999	0.221677847205279	0.996783000345399
TCGA-IB-7887-01A-11R-2156-07	0.0855597274421583	0	0.0101458781625552	0.12333667234949	0	0.22304472355145	0.0177883181073533	0	0.0383940981304665	0	0.0412709207472653	0.000298615179549174	0	0.120429312754722	0.0409156997965806	0.156229023035333	0.0229852178470171	0	0.0478147523408898	0	0	0.0717870405551699	9999	0.109355375581487	1.03870730747472
TCGA-2L-AAQJ-01A-12R-A39D-07	0.260639765132639	0	0	0.0499531190877542	0	0.205489458164774	0	0.0506560154799051	0	0	0	0	0.0101388620457881	0.262571882401705	0.036596581157497	0.123954316529938	0	0	0	0	0	0	9999	0.32596788675936	0.956087734371126
TCGA-RL-AAAS-01A-32R-A39D-07	0.277045214991421	0	0	0.0836080313087582	0	0.203175357663249	0.0101471186880607	0	0.00424501302638963	0	0	0.0601952289742184	0.049965458920027	0.0504393508898533	0.0234858852836624	0.0993681866160996	0.0184516277058922	0.00282768586736058	0.117045840065008	0	0	0	9999	0.436443555888995	0.898939929567785
TCGA-FB-A4P5-01A-11R-A26U-07	0.327098584617673	0	0.0235308185338998	0.15228249363974	0	0.218427611546823	0.00608608345449068	0.00231719978202661	0	0	0.0215798810224689	0	0.0524594718555505	0.069577285708809	0.0185668741152606	0.0651822657293387	0	0.0163029894642928	0.0265884405296264	0	0	0	9999	0.459475400586895	0.887972966615772
TCGA-YB-A89D-01A-12R-A36G-07	0.0659924282906109	0	0.00600533457785257	0.0834755980743846	0	0.253618360898188	0.012956465072228	0.00100912066057732	0.00127783467732433	0	0	0.0468502392062467	0.0968047822202478	0.186183742160285	0	0.0696391464325242	0.0675786426145173	0.10123073162313	0.00737757349188337	0	0	0	9999	0.175770902627396	1.01296297984497
TCGA-XD-AAUG-01A-61R-A41B-07	0.23972799580052	0	0.0131193433136617	0.110276635480561	0	0.289002682773395	0	0	0	0	0	0	0.046689643532236	0.0648057907291382	0	0.0760124575289779	0	0.037659018233071	0.122706432608439	0	0	0	9999	0.32207003513742	0.953505475579896
TCGA-2L-AAQE-01A-11R-A39D-07	0.223743825415938	0	0	0.106067137475485	0	0.200779000258742	0	0.0228897826869155	0.0444320907278993	0	0.0180213160672583	0	0.00649310679268061	0.177993521534577	0.00312388179831423	0.108164029224968	0	0.063251648112661	0.0250406599045607	0	0	0	9999	0.174751171849826	1.01998211331891
TCGA-FB-AAQ2-01A-31R-A41B-07	0.247783517063029	0	0	0.0237792039873138	0	0.259429111982483	0.00104220540341003	0	0	0	0.0294433993918785	0	0.011465316249019	0.239493356755739	0.0130244936274435	0.125137669309882	0	0.0246193223556879	0.0247824038741138	0	0	0	9999	0.21146481813164	1.00601780764062
TCGA-TS-A8AV-01A-12R-A40A-07	0.163709445557994	0	0.0304443695011338	0.187267200410412	0	0.231565973077924	0.0145576926611259	0.0419338517103134	0.00238115754910623	0	0	0.0400915627789937	0.0220895025773975	0.0480339783300569	0.0722873707955261	0.140346338890511	0	0	0.00529155615950482	0	0	0	9999	0.372775337250984	0.931598614963825
TCGA-YS-AA4M-01A-11R-A40A-07	0.139194719393495	0	0	0.146954636529979	0	0.263699067487319	0.0157164807642317	0.00154000977386577	0.00459186466691357	0	0.0341283656024889	0	0.0536630909748596	0	0.0957066668997058	0.223606125474909	0	0	0.0211989724322334	0	0	0	9999	0.363236209367844	0.933863106326566
TCGA-TS-A8AI-01A-11R-A40A-07	0.0628726364862032	0	0	0.0554128130462759	0	0.153228385464055	0	0.027783745524555	0.0232760057381011	0	0	0.00738983276438888	0	0.203758075505993	0.0367675514105033	0.386473329259965	0	0.00256365514114869	0.0384548645880006	0	0	0.00201910507081054	9999	0.127195634862564	1.04784276961475
TCGA-TS-A7P1-01A-41R-A40A-07	0.0387966160414381	0	0.00158837620772985	0.398070599701623	0	0.0278477046330453	0.00873148925554203	0.0447407457997144	0.0351485311471542	0	0	0.0268474069196756	0.00852351039146429	0	0.152048545182591	0.234936002953997	0	0	0.022720471766026	0	0	0	9999	0.0741316288430694	1.08660577680376
TCGA-LK-A4O2-01A-11R-A34F-07	0.0469397236563872	0	0.00230674442438884	0.0426244785939481	0	0.147794135646065	0	0	0.00589414725804588	0	0.00156674490749033	0.064621237856742	0.143389457236515	0	0.00906664127662568	0.445509697950616	0	0	0.0900434193893774	0	0.000243571803797964	0	9999	0.160288544765229	1.02346781128341
TCGA-SC-A6LP-01A-11R-A34F-07	0.0736021381238055	0	0.003080251974136	0.0827489957799881	0	0.127917520259474	0	0.00750663592162345	0.0258413219238631	0	0.000628063310266799	0.00885622996399864	0.054361831477283	0.068212325177571	0.0250422346839191	0.511808028010452	0	0	0.0103944233936198	0	0	0	9999	0.240878951970159	0.996183186009257
TCGA-MQ-A4LJ-01A-11R-A34F-07	0.248374351927365	0	0.00627445654245404	0.0970588500247261	0	0.180975182294671	0	0.0354120339740252	0.00617137639989921	0	0.000909296689667126	0.102963494726739	0.111944559607533	0	0.0219794200255344	0.175988151818599	0	0	0	0.011935112678047	1.37132907403731e-05	0	9999	0.25998098361474	0.985304991306761
TCGA-LK-A4O0-01A-11R-A34F-07	0.165621643192482	0	0.00047767154892746	0.104246424106782	0	0.119518035365571	0.0155555982739252	0.00479707382171206	0.00525490738200489	0	0	0	0.0287582095117305	0.231665110664057	0.0303389510815448	0.28220583117126	0	0	0.0115605438800031	0	0	0	9999	0.300122008701867	0.965873744233015
