Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-13-1405-01A-01R-1565-13,0.284013986639948,0,0.0217523626049206,0.0692487395138364,0,0.253212531652657,0.0627168404626759,0,0.00506886272808667,0,0.0165916356848819,0.00756523226089643,0.0201030676911406,0.036436941919342,0.0583689378906812,0.131800516743057,0,0.00794700580310276,0.0251733384047743,0,0,0,0,0.424277878627746,0.905248510845116
TCGA-13-0901-01B-01R-1565-13,0.167406529074303,0,0,0.0231879563930346,0,0.263503180303007,0.00695415084445324,0.00528819861729969,0,0,0.0307431464647979,0,0.0892151699383556,0.0145367867701142,0.012209611034557,0.231671830478434,0,0.128914019622411,0,0.0263694204592332,0,0,0,0.302265632379078,0.957797492650308
TCGA-36-1571-01A-01R-1566-13,0.0888720387071744,0,0,0,0,0.363785579447088,0,0.0434813307025819,0,0,0.0544272745258141,0.0261474522443558,0.0555130579436133,0.0562985093497602,0.0325969915698965,0.17848346037889,0,0.06055108594106,0.0351822677635118,0,0.00466095142625434,0,0.0600000000000001,0.155758904803961,1.02075817641483
TCGA-36-1580-01A-01R-1566-13,0.0518630085547456,0,0,0.0869569649983777,0,0.321693085911713,0.00326582116317947,0,0.0210183693100554,0,0.00311586406844321,0.0134210343354801,0.0533395621395153,0.181723528953939,0.0566112069112845,0.172431173797106,0.00175395197093688,0.0156454059114538,0.00101387433473445,0.0161471476390359,0,0,0,0.496987650590105,0.868688045164918
TCGA-24-1104-01A-01R-1565-13,0.106672411231934,0,0.00227561064117784,0.107092799072002,0,0.300232981420421,0,0.0333389717962924,0.0372374136591513,0,0.0201712346478403,0.0363890079880111,0.0389588465205563,0,0.0440864980982282,0.199444172627656,0,0.0102272928702545,0,0.0565983894551031,0.00336549833657127,0.00390887163480122,0,0.407618758391746,0.913115959681364
TCGA-13-1408-01A-01R-1565-13,0.173650387354733,0,0.0530180999212621,0.0353139155236051,0,0.287525393609577,0.0041563429006431,0.025932828825832,0,0,0.0256877095399788,0.0140754063076599,0.0279680606435529,0.133625968319426,0.089949327956557,0.120248224534183,0,0.00435795125011984,0,0.00449038331287053,0,0,0,0.370824564822776,0.930438110846897
TCGA-31-1950-01A-01R-1568-13,0.153949723879068,0,0.0152485936489583,0.0662716570066871,0,0.210025882897948,0,0.0710972720724167,0.05508198501237,0,0.0196201692168878,0.0138028715707823,0.0454145290404734,0.00637149166219497,0.110533421936076,0.188546256564734,0,0.0404868207351188,0.00354932475628396,0,0,0,0,0.34064562376147,0.944868906456532
TCGA-09-1670-01A-01R-1566-13,0.0398247826339806,0.0167817606463081,0,0.000404915284321004,0,0.285194883331795,0,0.0187803459964865,0,0,0.00599338884575423,0.0202495855388279,0.180120048893856,0,0.0327919854941329,0.317655298146876,0,0.0740326971751375,0.00744240284961557,0,0,0.000727905162908555,0,0.333360960814839,0.945823356091236
TCGA-29-1776-01A-01R-1567-13,0.160057208660927,0,0.00993510577456347,0.0712189415558468,0,0.271708384742679,0,0.0555747430890558,0.00432010769329675,0,0.0270220471505851,0,0.077208192804263,0.0309801111360286,0.0297324298182839,0.164490510488945,0,0.0667625075252759,0,0.0309897095602506,0,0,0,0.313122275536161,0.954661407735812
TCGA-13-0887-01A-01R-1564-13,0.170429650607097,0,0.00577805738521431,0.0457463305105358,0,0.205363143628437,0,0.0321808510443021,0.00386351438027845,0,0,0.073478317844673,0.0311939222669799,0.0192825473652512,0.0199709322172632,0.191856753220475,0,0.134329289729279,0,0.0610430143111308,0,0.00548367548908318,0,0.324864745896331,0.949520527880021
TCGA-04-1331-01A-01R-1569-13,0.135062462821758,0,0,0.0559651179902396,0,0.23326256861092,0,0.0357065765770332,0,0,0,0.0455340753648535,0.0436342645423867,0.164796722676961,0.0723935975751943,0.15599335370888,0,0.0482132482327738,0.00882709491577841,0,0.00061091698322183,0,0,0.350166420554973,0.938925949640166
TCGA-25-1329-01A-01R-1565-13,0.187684987249417,0,0.0108726634748796,0.0432752057162939,0,0.28370144157417,0.0179381202174288,0.0153325313487493,0.00542253748732043,0,0.0495031617782759,0,0.014394716112828,0.178731074520561,0.016608843485235,0.165382396102652,0,0,0,0.00553987898367187,0,0.00561244194851727,0.03,0.195794666693948,1.0097586040628
TCGA-29-1781-01A-01R-1567-13,0.0921831873126785,0,0.0901891631255474,0.121364319703698,0,0.177728172653101,0.0218658783894857,0.041952873263085,0.0211913964884289,0,0.00618327376932332,0.0124143895039788,0.0159498764767183,0.143098320053263,0.0687410135196651,0.18568890703697,0,0,0,0.00144922870405743,0,0,0,0.407433451196495,0.912777917043228
TCGA-13-0913-02A-01R-1564-13,0.0960151534275892,0.0473994019331177,0,0.133269493300783,0,0.164082257242599,0.0450923672323806,0.0521228050268244,0.0198038386571674,0,0,0.0461618391350873,0.025296001233954,0.0866975588966601,0.0867322945578341,0.142616833602121,0.0195085338366801,0.0192886048510279,0,0.0159130170661738,0,0,0,0.516978765322875,0.859735437200526
TCGA-10-0937-01A-02R-1564-13,0.0394660077107808,0.000135448414029291,0,0.0863933743815026,0,0.266107194412553,0.0293797873033046,0.0469466729674202,0.054079505890513,0,0.00941723148037593,0.0426538947305584,0.0522502919215746,0.0722335927073144,0.0559167247534889,0.230085857843907,0,0.00722157690814813,0,0.00771283857452933,0,0,0,0.486935363448895,0.873816289715963
TCGA-23-1021-01B-01R-1564-13,0,0.240244065442217,0,0.0390914594647182,0,0.244265321822375,0,0.0143999792897489,0.0319074135878028,0,0,0.0614438066801147,0.0524581717294608,0.0494668874433647,0.0149334886583355,0.152205783629658,0,0.0793382387905896,0.0155386467256482,0,0,0.00470673673596707,0,0.240348494339757,0.986905209186442
TCGA-23-1120-01A-02R-1565-13,0.0422999029170146,0.000303562183398382,0,0.0159287874841828,0,0.277081667386833,0.0208303000293391,0.027450947871061,0.0167804168311793,0,0,0.079482616401419,0.0416306951266554,0.138699996104268,0.104660863607366,0.16549932555369,0,0.0196198870141636,0.0436405507516109,0,0,0.00609048073781939,0,0.59732740514484,0.818190546820115
TCGA-24-1474-01A-01R-1566-13,0.0328793071670163,0,0,0.00601642734798783,0,0.141377734561126,0,0.0524115985795672,0,0,0.0111581671181724,0.016659795890333,0.231940106108647,0.0202406637523294,0.0271653613162628,0.39106987397365,0,0.044131456458414,0.01524499239612,0,0.00970451533037473,0,0,0.301627477372207,0.963008920087402
TCGA-24-2261-01A-01R-1568-13,0.107745083994266,0,0.00137289269309406,0.15073028146157,0,0.184985228668322,0.0250170262637616,0.0442719816142311,0.0876408902872487,0,0.0210113737910634,0.00258647791222527,0.0554102256003172,0.0143091583729799,0.0955855944547539,0.205436452594419,0.002172160909388,0,0.000338274559688576,0,0,0.00138689682267151,0,0.498661594740037,0.867420306746775
TCGA-61-1736-01B-01R-1568-13,0.107019563385947,0,0,0.027855575372202,0,0.299364192456282,0,0.0166884513412924,0.00673960376298931,0,0,0.0821470701845726,0.0859132627666213,0.047105894207995,0.0339080945133119,0.248756521660178,0,0.0426101588370799,0.00113921827646404,0,0,0.000752393235064603,0,0.277920667283503,0.9705585368574
TCGA-13-0911-01A-01R-1564-13,0.113587942740283,0,0.00909790169313696,0.024648446680533,0,0.137847376412275,0,0.00814126115702695,0.0286519549173467,0,0.00732702514846721,0.00986395169826816,0.0815688448823645,0.310651714039392,0.0321570574204605,0.193989745329301,0,0.0408385678982351,0,0.00162820998290939,0,0,0,0.727514889153656,0.734006059802726
TCGA-29-1766-01A-01R-1567-13,0.116913233278156,0,0.00743669676523001,0.0863791642882008,0,0.284393098965533,0.0019396264923635,0.0283650679246806,0,0,0,0.0366425090073556,0.0195315500706814,0.0962540021039064,0.0280208683254689,0.191692076146356,0,0.0850396790458696,0.00782267805143096,0.0033998817523254,0,0.00616986778244106,0,0.42983046773577,0.902112151172009
TCGA-13-1489-02A-01R-1565-13,0.0846774168957035,0,0,0.138323395689014,0,0.172808603265283,0.0491762204679506,0.0132132547945404,0,0,0,0.0604761144090134,0.0406572407896861,0.0526880807601047,0.120445044412336,0.0613191106189818,0,0.0748800985659973,0,0.130863609470104,0,0.000471809861285211,0,0.412927711561435,0.911473573122285
TCGA-09-0369-01A-01R-1564-13,0.102105696612622,0,0,0.046042277197426,0,0.119755901387291,0,0.000932026162737913,0.033724063867556,0,0,0.0224556447481993,0.0298132983450017,0.183976044988096,0.0122464149514308,0.437396544987574,0,0,0,0.0115520867520657,0,0,0,0.50542429931313,0.862892536586677
TCGA-13-1496-01A-01R-1565-13,0,0.128262629788006,0.014240926060306,0.0829733632292628,0,0.242302444966191,0.0170632403071616,0.0518237937165029,0.0255266244346908,0,0,0.0619043365458379,0.0280795374816074,0.0171596331858612,0.0780217555582694,0.194982087618956,0,0.0355907746731545,0.0210743522933213,0,0,0.000994500140872408,0,0.388403984224753,0.921565135367393
TCGA-25-1318-01A-01R-1565-13,0.0533446569078698,0,0,0,0,0.192310671573077,0,0.0311220679003825,0,0,0,0.0493779632577611,0.0325344507996914,0.215484102306919,0.0507723183373584,0.307916532976195,0,0.00908676717129167,0,0.0450695823465457,0.00700311346825676,0.00597777295465146,0,0.308105038281104,0.962455401593066
TCGA-36-1577-01A-01R-1566-13,0.157628569888713,0,0,0.0367122641400669,0,0.167734409938468,0,0,0.0136446627213728,0,0.000567217761536653,0.00907237295096429,0.0581924390849526,0.261841841891241,0,0.226670986341148,0,0.0436469584863481,0,0.0024164053772999,0,0.0218718714178887,0,0.305974325536213,0.963556061100018
TCGA-13-1411-01A-01R-1565-13,0.068107005153047,0,0,0.0684219798470655,0,0.194704242814638,0.0341791103272696,0,0.00603222474829752,0,0.0541968864528924,0.00851884715448485,0.0192464620160018,0.19550449124986,0.0664814340767402,0.252714874661235,0,0,0,0.00603961975735305,0,0.0258528217411149,0,0.680654974852724,0.77134113971882
TCGA-61-1728-01A-01R-1568-13,0.0356555719178938,0.00163189318703921,0,0,0,0.240441027649074,0,0.0239539152484747,0.024159062670281,0,0,0.0320172963068071,0.0300870446824009,0.294133505507702,0.0441809407408259,0.214271346256824,0,0,0,0.053128704216378,0.00633969161629867,0,0,0.453026925664791,0.891276162948041
TCGA-25-2392-01A-01R-1569-13,0.0576715557884977,0,0,0.0310487754816585,0,0.21235360936686,0.00370428866040683,0.0115890887222875,0.0229217986103281,0,0.0270482741952649,0,0.135288166704537,0,0.0659275916972524,0.421615850770266,0,0,0.010831000002642,0,0,0,0,0.298571547196336,0.963178602416751
TCGA-10-0936-01A-01R-1564-13,0.241168792630774,0,0.0333545228761694,0.0572672953946075,0,0.232922884064977,0.00810969712166319,0.0308699134445997,0.0883330696058193,0,0.0355770221236508,0.00977484589268984,0.0227994805993665,0.0229244486465615,0.0594887641826098,0.0873333957197084,0,0.0670790784460961,0,0.00161619532500551,0,0.00138059392570114,0,0.458721027247197,0.887796044957077
TCGA-25-1631-01A-01R-1569-13,0.14044823079527,0,0.00149960398912686,0.024362885919105,0,0.283097471559741,0.0105836626596741,0.00841437569978784,0.00585344579639183,0,0,0.0166860311799773,0.0332684404560359,0.133575198647319,0.0117633556697012,0.202949756176929,0,0.0960037998963876,0.0193795453326718,0,0,0.0121141962218827,0,0.258100696985601,0.977814662172744
TCGA-09-1659-01B-01R-1564-13,0.0387981283302739,0.0320875544477077,0,0.0707907618909803,0,0.18569873113647,0.0183644592937502,0.0212848179147079,0.0139142260126574,0,0,0.0451340983796954,0.0622289265006623,0.207803142648576,0.0401426280583884,0.233597793599584,0,0.0297015144129961,0.000453217373550707,0,0,0,0,0.389494096638943,0.921586009128167
TCGA-29-1768-01A-01R-1567-13,0.112255880057817,0,0,0.102209224105711,0,0.270393100918581,0,0.0115255876704841,0.0366235185641378,0,0.0251200747422221,0.0218549792965405,0.0529814254470195,0.0692879781736939,0.0662600045540577,0.201626645600543,0.00336312029707777,0,0.0264984605721136,0,0,0,0,0.363121908824503,0.93305835371442
TCGA-29-1693-01A-01R-1567-13,0.061939202621047,0,0,0.0329612489382452,0,0.235692745157892,0.0182107478446707,0,0,0,0.0252840821155269,0.0316461246006281,0.0329594229449404,0.0996249982527578,0.0629146993001965,0.258296400813762,0,0.111974499194003,0.0232787058355354,0,0,0.00521712238079391,0,0.298260181381542,0.961285727107062
TCGA-04-1519-01A-01R-1565-13,0.161136446131414,0,0,0.0344134423081752,0,0.272466123625884,0,0.0205995288916957,0.0163283942194726,0,0.0148923927071114,0.0265019839041947,0.0171896284630079,0.0911296450355407,0.00967117013386814,0.252810423998532,0,0.0632613703834929,0.0195994501976104,0,0,0,0.12,0.11204551779698,1.03919099393538
TCGA-04-1655-01A-01R-1566-13,0.0909406204461171,0.152696270791857,0,0.0638047716883073,0.00211323928883643,0.0748108672223179,0,0,0,0,0.00568604331692419,0.0526201566502493,0.0696253973972964,0,0,0.299196844162168,0,0.0244338345573222,0.0341434666824675,0.00908573068274738,0.12084275711339,0,0.19,0.0821575477677979,1.04927029141583
TCGA-59-2354-01A-01R-1569-13,0.181145534406301,0,0.0139863355215572,0.0449807315584039,0,0.251248613113224,0.00823865766411769,0.0213866287273022,0.0512190686031159,0,0.0558050948053316,0,0.0188489372647711,0.0986054144054116,0.0764774836343774,0.176953483041409,0,0,0,0.00110401725467664,0,0,0,0.510982879896652,0.862155515410844
TCGA-29-1763-01A-02R-1567-13,0.113666299359622,0,0,0,0,0.254223911543979,0.0118671610525319,0.042677134761207,0,0,0.024670715713162,0.01513840398766,0.0511113131497298,0.0713661963359151,0.0348460277866545,0.301638555398206,0,0.0697496428498964,0.00236846646012691,0,0,0.00667617160130948,0,0.30628137184095,0.956941914938035
TCGA-20-1686-01A-01R-1566-13,0.214712034297037,0,0.0204934907495232,0.00645613501089975,0,0.283049459567773,0.0163952144925099,0.0226725475100047,0,0,0.0438033497441869,0,0.0458127641096874,0.0349396640783848,0.0256767896975241,0.156077174359062,0,0.102859405531299,0.0270519708521081,0,0,0,0,0.341165155923372,0.942122769134956
TCGA-24-1431-01A-01R-1566-13,0.0418471795021518,0.0295173262561382,0,0.0402818119780375,0,0.261719013212331,0,0.0221595614319137,0.0212837125081792,0,0.0247930560789035,0.0167155032661697,0.0948125076699349,0,0.0538766152226705,0.35793878479749,0,0.00592568549902282,0,0.0275291619063984,0.00160008067065826,0,0,0.351441693515483,0.938023136657471
TCGA-24-1924-01A-01R-1567-13,0.178690061753387,0,0.0128565829647775,0.0688130436028797,0,0.241838288410457,0.0329188773363132,0.0621656837104241,0,0,0.0290811199980992,0.00233743896582678,0.0409454550657553,0.00712061218054546,0.0950395497259435,0.162289407430574,0,0.00987170271767545,0,0.0391895771250808,0.000504878194679469,0.0163377208175821,0,0.481654846517072,0.877025446289476
TCGA-13-1409-01A-01R-1565-13,0.0458740154599211,0.0171299142137349,0,0,0,0.186019132766321,0,0.0911990461213691,0.011368095416037,0,0.0441071454100153,0.035813340299014,0.021184350652547,0.427343608700416,0.0103808215994291,0.0555085792777117,0,0,0.0540719500834839,0,0,0,0.05,0.167642244919649,1.03864494229308
TCGA-04-1361-01A-01R-1565-13,0.11265697264568,0,0.00155211835809575,0.0534682042212491,0,0.344370358412071,0,0.0212272578100535,0.0323328500174561,0,0.0228737185359051,0.02878105961248,0.0504015034658249,0,0.0248735940596269,0.212639274599286,0,0.0830692596038941,0.0117538286583787,0,0,0,0,0.363398602629268,0.933536860333086
TCGA-25-1319-01A-01R-1565-13,0.0681805502894638,0.0043232114469787,0,0.0477553266715498,0,0.279769133276964,0,0.0283476334967612,0.0197607240222925,0,0.0410199535367138,0,0.0294450351484703,0.0535712722170835,0.07019308020737,0.273404575904727,0,0.0420883825187747,0.0393398220343731,0,0,0.00280129922847824,0,0.361526491041597,0.933082948428762
TCGA-13-1410-01A-01R-1565-13,0.167180302978014,0,0.00076243296784226,0.023597351418122,0,0.266896194069296,0,0.0490324350001176,0.00784326247322869,0,0.03488567317268,0.00550819004189615,0.0207209960233581,0.0956179366561554,0.0757788886200016,0.176553650275062,0,0.0630253055158211,0,0.0125973807884049,0,0,0,0.386098195828812,0.922426673689953
TCGA-09-2044-01B-01R-1568-13,0.10167765802639,0,0,0.0356882837022898,0,0.222347973218542,0.00400916594007315,0.0252905249391474,0.0431256428643269,0,0,0.033706820304686,0.0388821196599558,0.0982681772810486,0.0645968289842419,0.285699177016989,0,0,0,0.0431833284552802,0,0.00352429960702903,0,0.479991776039774,0.878432412199652
TCGA-24-1842-01A-01R-1567-13,0.0965456217028911,0,0,0.0949312887703369,0,0.26767829326006,0.0104960248542616,0.0235013137013102,0.0423634752191083,0,0.0308108771942806,0.0337590712493764,0.0367742025132088,0.185678593740142,0.075566968197261,0.0916320492130794,0,0,0.00674077389004895,0,0,0.00352144649463452,0,0.535927816351653,0.84783926530383
TCGA-25-1628-01A-01R-1566-13,0.137950070754475,0,0.00366983322720398,0.165885545848795,0,0.206461962196125,0.029548799575542,0.0379021033141567,0.0317158175180989,0,0.040508548553021,0,0.0293020273224913,0.0464490304830389,0.0939992203244755,0.163268983855918,0,0.00234072233975445,0.0109973346869045,0,0,0,0,0.468069873698911,0.883069641108192
TCGA-09-1666-01A-01R-1566-13,0.0507872315333197,0,0,0.0391009549615641,0,0.285568372244068,0,0.0572127788209785,0.0378111776335462,0,0.0484051980570762,0,0.0105734027637572,0.123061080929866,0.124350641325214,0.190434855882807,0,0,0,0.0285666650827258,0,0.00412764076507737,0,0.483448792045028,0.875101793389839
TCGA-29-2414-02A-01R-1569-13,0.122582104401777,0,0.00120992537022747,0.146532055527429,0,0.171962730047513,0.0196022469062523,0.0780204300400947,0.0568186010353273,0,0.0296683232606001,0,0.0139826629049847,0.0924846076101946,0.0846189709060828,0.170339871863103,0.00171427065670437,0,0,0.0104631994697093,0,0,0,0.513193273617331,0.860087456825833
TCGA-61-2088-01A-01R-1568-13,0.0464314124274002,0.0154497168513471,0,0.0191425695767119,0,0.0445317756648044,0,0.124019804605082,0,0,0,0.0566076431035192,0.0447318848016437,0.0910793154825052,0.0454992047439579,0.339802201857427,0,0.0202458650338317,0,0.133319218488713,0.0191393873630563,0,0.33,0.0541312195413954,1.07020785667904
TCGA-24-1923-01A-01R-1567-13,0.0507883147500035,0.109643531138094,0,0,0,0.239722623172252,0,0.0151565266448143,0,0,0.0529235637942407,0,0.112023532918735,0.0606752576771331,0.0234106840442729,0.270953860063518,0,0.0444762982013868,0,0.0202258075955502,0,0,0.01,0.216552899019073,0.992595584995847
TCGA-13-0726-01A-01R-1564-13,0.0040055944118025,0.0264818871275954,0,0.0189012303660825,0,0.328733287150621,0.00674558958526029,0,0,0,0.0323845344478321,0.0870854750644901,0.026790188164981,0.0689715693983235,0.0363443207593296,0.245893746683751,0,0.0766158791965786,0.0410466976433525,0,0,0,0,0.241046618424516,0.988090838762229
TCGA-23-1022-01A-01R-1564-13,0.186795560914992,0,0.00979981622743539,0.00677461771277955,0,0.136942312083247,0,0,0.0450841158339163,0,0,0.0424724578788418,0.0447257845391147,0.278912435381783,0.0337661975149696,0.196422027682873,0,0,0.0183046742300477,0,0,0,0.09,0.128648730644171,1.04380905717393
TCGA-31-1956-01A-01R-1568-13,0.0595982051145099,0,0.0211487366419689,0.0858516507226187,0,0.2267562630667,0.0563566417476217,0,0.0184080175655967,0,0.0122812190127297,0.0136891358384864,0.0242847482055529,0.184642343094966,0.0653863862354628,0.208307920226772,0.0104970971671014,0,0.0127916353599123,0,0,0,0,0.316538138905086,0.953987413257181
TCGA-24-1567-01A-01R-1566-13,0.179069199703817,0,0,0.0788917681205955,0,0.0891474296319866,0,0.0295634387422391,0.0274181845178523,0,0,0.0826668232150411,0.0128215523979729,0.259060309279484,0.00696264183784409,0.168265936235613,0,0.0468479730048275,0.0164933013693916,0,0.00279144194333537,0,0.01,0.211620046043337,1.00516731210224
TCGA-24-0982-01A-01R-1565-13,0.230438148253342,0,0.0483871749266737,0.025422134871319,0,0.296456110948897,0,0.0237231695789034,0.0121726327635682,0,0,0.0379293297869037,0.0206741346118579,0.116474545424951,0.0382227272953496,0.109900388968425,0,0.0357233759783243,0,0.00447612659148461,0,0,0,0.47717067192113,0.878312004867375
TCGA-09-2045-01A-01R-1568-13,0.144448066708293,0,0.00144602296588017,0.0402372813552888,0,0.213979142049777,0,0.0291951375342351,0.0578535195848741,0,0.00390287096271237,0.0320333592717192,0.0739890807701788,0.0240633766060526,0.0526006201407603,0.225552973291542,0,0.0844153573342604,0.0120891374805538,0,0,0.00419405394387222,0,0.271822543822779,0.971444923201833
TCGA-24-2298-01A-01R-1569-13,0.129358019877889,0,0.0098599691165075,0.0108938802727141,0,0.262934844851394,0,0.057934164429417,8.86650026095018e-06,0,0.0344653950222633,0.0050048529709758,0.00660214104528316,0.16010677711751,0.0315048771236057,0.152629818178105,0,0.0914223232299324,0,0.0472740702641434,0,0,0.01,0.226746892380948,0.991893868191308
TCGA-61-2113-01A-01R-1568-13,0.141219040495117,0,0.0199180449361892,0.0269501351377789,0,0.310507935483283,0.00732358847100485,0.0372500614159519,0,0,0.0479962962945388,0.00711325463924469,0.0357915613368072,0.102108493540242,0.0635460024692862,0.118140318069655,0,0.0443158675650547,0,0.0332804794825158,0.000461145944188172,0.00407777471914267,0,0.457984433057658,0.888882454060064
TCGA-61-1918-01A-01R-1568-13,0.0658790540603779,0,0,0.0238003732684073,0,0.221222171642331,0,0.0294837871902119,0.0339921110881744,0,0.0202298070854071,0.0356998945816984,0.0364093391249144,0.0860675696022361,0.0699632148486679,0.283675197490827,0.0308294898355227,0.0245173047135598,0.0373312474431518,0,0,0.000899438024511982,0,0.454279138277475,0.891223658763824
TCGA-24-1544-01A-01R-1566-13,0.152775268009804,0,0.00494429942766596,0.156027347676152,0,0.147613614838055,0.0143676268671967,0.0445826054700388,0.000263259512137155,0,0.0125369461816094,0,0.05614576891726,0.228193151321417,0.0259337733261501,0.116292144271149,0,0.0148706068146453,0,0.0254535873667198,0,0,0.01,0.225072714172885,0.996031070875198
TCGA-13-1509-01A-01R-1565-13,0.0747496544742105,0.0271399783460879,0.0603041239528623,0.0326196467744117,0,0.310914064486159,0.0123593313061833,0.0309959773882645,0.00842649569675507,0,0,0.0235627599297194,0.0305858430506405,0.0636595204138762,0.0729570741413317,0.243752204627361,0,0,0,0.00705701619305967,0.000431600451688183,0.000484708767388421,0,0.382416842682347,0.924181861385318
TCGA-25-2042-01A-01R-1568-13,0.180163207093528,0,0.0188306684769117,0.0551982562840243,0,0.271240073848027,0,0,0,0,0,0.0193156859159102,0.0557124208432915,0.0134879207821556,0.0159313755607264,0.228819519419998,0,0.046691073503454,0,0.0697293928507817,0,0.0248804054211918,0,0.35376985289068,0.936312160823653
TCGA-09-1673-01A-01R-1566-13,0.110570068979814,0.00332829669938116,0,0.054395614389341,0,0.198933992992981,0.0463265211816198,0.0227962736891078,0,0,0.00697368863694771,0,0.0507680077799677,0.081217038078175,0.0237357721718512,0.255931682882723,0,0.10205949944398,0.0328530476586592,0,0.00163343827378885,0.00847705714166294,0.04,0.177021555326109,1.00708536826495
TCGA-24-1418-01A-01R-1565-13,0.164820767337044,0,0,0.024192541850664,0,0.345673977505599,0.0188349769757675,0,0,0,0.0429206317370623,0,0.0534550533697173,0.056480449369916,0.0362262182032445,0.161455966673625,0,0.0841831792156945,0,0.0099561720847867,0,0.00180006567687896,0,0.279993839484682,0.969261399470618
TCGA-24-0970-01B-01R-1565-13,0.09988645894148,0.0557036958077696,0,0.0164683542865676,0,0.249849200835488,0,0.00430743800200544,0.0051981010778199,0,0,0.0292110873721347,0.0230074800336592,0.177838268130044,0.00223461461673238,0.236886346192076,0,0.0930850395624086,0.00632391514181526,0,0,0,0,0.317518081732273,0.954176300968099
TCGA-09-2048-01A-01R-1568-13,0.0561162347337078,0.0420807483325169,0,0.0226998446884341,0,0.217481467718913,0,0.0182080918182838,0.0369808709507472,0,0,0.0247397397226343,0.045581457211311,0.106576011565871,0.0284967320187335,0.308692491037114,0,0.0293491482032815,0,0.0563840915907023,0,0.00661307040774877,0.01,0.225568805762532,0.99242790479201
TCGA-24-1845-01A-01R-1567-13,0.0179864687406302,0.0466621489158792,0,0,0,0.207242935598403,0,0.0148014962092838,0.0233294751972628,0,0.0255665230191578,0.0307725424375241,0.0805375818018221,0.218191696757601,0.0819659370386734,0.193864172227529,0,0.041112104535713,0,0.0160796198740468,0,0.00188729764647293,0,0.398727734256167,0.917163231961291
TCGA-30-1718-01A-01R-1567-13,0.199190920752982,0,0.00595861529703302,0.0342583382427862,0,0.335606713645114,0,0.00720170387178449,0.0126375932489026,0,0.0381710473397698,0.0234043673555773,0.0208927249455316,0.0159346814804931,0.0470536061196481,0.210872545001875,0,0.024982471284024,0.0232814485080713,0,0,0.000553222906407413,0,0.392840721548012,0.919778350576223
TCGA-29-1707-02A-01R-1567-13,0.0140310966747833,0.0321433791464261,0,0,0,0.230303322174228,0.00124919963092284,0,0.00276591812113396,0,0.0506307369082779,0.0171834573709661,0.0494042243148756,0.335391479074598,0.0986146182579919,0.0907725262648583,0,0.0522348085238691,0,0.0226674833443709,0,0.00260775019269768,0,0.498356205903949,0.866451723389109
TCGA-23-1111-01A-01R-1567-13,0.205375987399798,0,0.0118250460063519,0,0,0.287668868706049,0,0,0,0,0.0301698322200574,0.0163331334449783,0.0357935354602987,0.0886222374203545,0.00260233609219513,0.154288690991867,0,0.146143735608635,0.0198713708859245,0,0,0.00130522576349061,0.07,0.146048619039679,1.02520566713638
TCGA-13-0916-01A-01R-1564-13,0.150114125894025,0,0.0131779073158099,0.10830557130748,0,0.173910560060245,0.0271876099901853,0.041809117424608,0.0504428599527084,0,0.0608303419538811,0,0.00185165280189547,0.147961280665953,0.115843515052069,0.107217708184166,0,0,0.00134774939697498,0,0,0,0,0.496351896088766,0.868511537220087
TCGA-61-2104-01A-01R-1568-13,0.134689549833318,0,0.00805038261266364,0.0273990308143598,0,0.234464063097711,0,0.025130137127845,0.0272226505649994,0,0.0216765199630387,0.0118078351071618,0.0328317318657727,0.158490303954589,0.0838324534000614,0.179841207381669,0,0.0502472222923047,0,0,0,0.00431691198450543,0,0.46491354168524,0.885308137709781
TCGA-04-1651-01A-01R-1567-13,0.279808306282125,0,0.00814748830943746,0.0100885914653326,0,0.200894911983333,0.0289096436665915,0.0710869444327727,0.00846653523666713,0,0.0237587845576687,0.0363181598265326,0.0513356709707224,0.012289133369169,0.0354969461224684,0.107741945544348,0,0.108524329303694,0.0171326089291382,0,0,0,0,0.307146826489296,0.960646817179302
TCGA-13-0906-01A-01R-1564-13,0.188632763015343,0,0,0.089585321642027,0,0.197825643924225,0.0102848786191292,0.0580680030301808,0.0779942466759882,0,0,0.0392568990223658,0.0241033737645386,0.0774514054829107,0.161142758938892,0.0611846067342428,0,0.00667632145329429,0,0.00779377769686318,0,0,0,0.440513706376821,0.89825361052254
TCGA-24-2254-01A-01R-1568-13,0.029857263032387,0,0,0.0108344586792403,0,0.152929350721309,0,0,0,0,0,0.0309891202759451,0.103761800688987,0.278954418191747,0.00596438992827374,0.251657154763932,0,0.0231114054202802,0,0.106676593493083,0.00526404480481548,0,0,0.549467555779001,0.837582675119711
TCGA-61-2008-02A-01R-1568-13,0.080222123051378,0,0.0109556991836031,0.143517818771615,0,0.158666213282773,0.0356769229712472,0.0506890932999761,0.0722491073521735,0,0.0850875255877334,0.00170377219822537,0.00945312075517566,0.094411597946412,0.0813610451578973,0.162123579694276,0.0127105045730823,0,0.00117187617443127,0,0,0,0,0.54958732534427,0.841082575628606
